Provider,Name,Date,HN,HS,HN_after_qc,HS_after_qc,HS_after_gapfill
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-01,,270.0,,270.0,270.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-02,,270.0,,270.0,270.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-03,,265.0,,265.0,265.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-04,,268.0,,268.0,268.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-05,,266.0,,266.0,266.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-06,,270.0,,270.0,270.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-07,,265.0,,265.0,265.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-08,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-09,,260.0,,260.0,260.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-10,,260.0,,260.0,260.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-11,,260.0,,260.0,260.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-12,,260.0,,260.0,260.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-13,,255.0,,255.0,255.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-14,,250.0,,250.0,250.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-15,,250.0,,250.0,250.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-16,,245.0,,245.0,245.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-17,,240.0,,240.0,240.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-18,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-19,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-20,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-21,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-22,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-23,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-24,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-25,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-26,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-27,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-28,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-29,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-04-30,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-01,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-02,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-03,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-04,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-05,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-06,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-07,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-08,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-09,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-10,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-11,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-12,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-13,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-14,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-15,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-16,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-17,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-18,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-19,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-20,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-21,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-22,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-23,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-24,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-25,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-26,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-27,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-28,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-29,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-30,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-05-31,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-01,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-02,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-03,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-04,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-05,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-06,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-07,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-08,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-09,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-10,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-11,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-12,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-13,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-14,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-15,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-16,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-17,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-18,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-19,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-20,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-21,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-22,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-23,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-24,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-25,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-26,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-27,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-28,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-29,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-11-30,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-01,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-02,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-03,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-04,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-05,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-06,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-07,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-08,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-09,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-10,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-11,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-12,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-13,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-14,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-15,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-16,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-17,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-18,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-19,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-20,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-21,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-22,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-23,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-24,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-25,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-26,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-27,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-28,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-29,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-30,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1971-12-31,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-01,,,,,
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-02,,50.0,,50.0,50.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-03,,85.0,,85.0,85.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-04,,80.0,,80.0,80.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-05,,80.0,,80.0,80.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-06,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-07,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-08,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-09,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-10,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-11,,70.0,,70.0,70.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-12,,67.0,,67.0,67.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-13,,88.0,,88.0,88.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-14,,88.0,,88.0,88.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-15,,88.0,,88.0,88.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-16,,91.0,,91.0,91.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-17,,90.0,,90.0,90.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-18,,90.0,,90.0,90.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-19,,81.0,,81.0,81.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-20,,81.0,,81.0,81.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-21,,,,,63.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-22,,,,,63.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-23,,84.0,,84.0,84.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-24,,83.0,,83.0,83.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-25,,,,,73.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-26,,98.0,,98.0,98.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-27,,,,,88.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-28,,113.0,,113.0,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-29,,113.0,,113.0,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-30,,113.0,,113.0,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-01-31,,112.0,,112.0,112.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-01,,112.0,,112.0,112.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-02,,105.0,,105.0,105.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-03,,105.0,,105.0,105.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-04,,,,,90.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-05,,125.0,,125.0,125.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-06,,160.0,,160.0,160.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-07,,,,,89.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-08,,80.0,,80.0,80.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-09,,82.0,,82.0,82.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-10,,108.0,,108.0,108.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-11,,,,,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-12,,148.0,,148.0,148.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-13,,150.0,,150.0,150.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-14,,,,,138.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-15,,150.0,,150.0,150.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-16,,145.0,,145.0,145.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-17,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-18,,,,,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-19,,,,,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-20,,162.0,,162.0,162.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-21,,157.0,,157.0,157.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-22,,150.0,,150.0,150.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-23,,150.0,,150.0,150.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-24,,147.0,,147.0,147.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-25,,145.0,,145.0,145.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-26,,145.0,,145.0,145.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-27,,145.0,,145.0,145.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-02-28,,144.0,,144.0,144.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-01,,144.0,,144.0,144.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-02,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-03,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-04,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-05,,180.0,,180.0,180.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-06,,190.0,,190.0,190.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-07,,,,,155.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-08,,,,,164.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-09,,,,,158.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-10,,190.0,,190.0,190.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-11,,190.0,,190.0,190.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-12,,190.0,,190.0,190.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-13,,180.0,,180.0,180.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-14,,185.0,,185.0,185.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-15,,185.0,,185.0,185.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-16,,185.0,,185.0,185.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-17,,180.0,,180.0,180.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-18,,175.0,,175.0,175.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-19,,173.0,,173.0,173.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-20,,173.0,,173.0,173.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-21,,170.0,,170.0,170.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-22,,170.0,,170.0,170.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-23,,167.0,,167.0,167.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-24,,167.0,,167.0,167.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-25,,145.0,,145.0,145.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-26,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-27,,147.0,,147.0,147.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-28,,140.0,,140.0,140.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-29,,137.0,,137.0,137.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-30,,137.0,,137.0,137.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-03-31,,134.0,,134.0,134.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-01,,130.0,,130.0,130.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-02,,125.0,,125.0,125.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-03,,117.0,,117.0,117.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-04,,113.0,,113.0,113.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-05,,128.0,,128.0,128.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-06,,120.0,,120.0,120.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-07,,,,,125.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-08,,,,,116.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-09,,,,,107.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-10,,,,,111.0
FR_METEOFRANCE,Les_2_alpes_toura_ne_,1972-04-11,,,,,102.0
