Provider,Name,Date,HN,HS,HN_after_qc,HS_after_qc,HS_after_gapfill
FR_METEOFRANCE,Serre_chevalier,1976-02-04,28,60,28,60,60
FR_METEOFRANCE,Serre_chevalier,1976-02-05,0,72,0,72,72
FR_METEOFRANCE,Serre_chevalier,1976-02-06,0,67,0,67,67
FR_METEOFRANCE,Serre_chevalier,1976-02-07,0,60,0,60,60
FR_METEOFRANCE,Serre_chevalier,1976-02-08,5,55,5,55,55
FR_METEOFRANCE,Serre_chevalier,1976-02-09,0,60,0,60,60
FR_METEOFRANCE,Serre_chevalier,1976-02-10,0,53,0,53,53
FR_METEOFRANCE,Serre_chevalier,1976-02-11,5,50,5,50,50
FR_METEOFRANCE,Serre_chevalier,1976-02-12,4,53,4,53,53
FR_METEOFRANCE,Serre_chevalier,1976-02-13,8,56,8,56,56
FR_METEOFRANCE,Serre_chevalier,1976-02-14,0,64,0,64,64
FR_METEOFRANCE,Serre_chevalier,1976-02-15,0,60,0,60,60
FR_METEOFRANCE,Serre_chevalier,1976-02-16,0,56,0,56,56
FR_METEOFRANCE,Serre_chevalier,1976-02-17,0,54,0,54,54
FR_METEOFRANCE,Serre_chevalier,1976-02-18,3,50,3,50,50
FR_METEOFRANCE,Serre_chevalier,1976-02-19,0,53,0,53,53
FR_METEOFRANCE,Serre_chevalier,1976-02-20,0,50,0,50,50
FR_METEOFRANCE,Serre_chevalier,1976-02-21,,48,,48,48
FR_METEOFRANCE,Serre_chevalier,1976-02-22,0,48,0,48,48
FR_METEOFRANCE,Serre_chevalier,1976-02-23,0,45,0,45,45
FR_METEOFRANCE,Serre_chevalier,1976-02-24,0,45,0,45,45
FR_METEOFRANCE,Serre_chevalier,1976-02-25,0,43,0,43,43
FR_METEOFRANCE,Serre_chevalier,1976-02-26,0,43,0,43,43
FR_METEOFRANCE,Serre_chevalier,1976-02-27,0,43,0,43,43
FR_METEOFRANCE,Serre_chevalier,1976-02-28,0,40,0,40,40
FR_METEOFRANCE,Serre_chevalier,1976-02-29,0,40,0,40,40
FR_METEOFRANCE,Serre_chevalier,1976-03-01,0,40,0,40,40
FR_METEOFRANCE,Serre_chevalier,1976-03-02,0,38,0,38,38
FR_METEOFRANCE,Serre_chevalier,1976-03-03,0,38,0,38,38
FR_METEOFRANCE,Serre_chevalier,1976-03-04,0,38,0,38,38
FR_METEOFRANCE,Serre_chevalier,1976-03-05,0,35,0,35,35
FR_METEOFRANCE,Serre_chevalier,1976-03-06,0,35,0,35,35
FR_METEOFRANCE,Serre_chevalier,1976-03-07,10,35,10,35,35
FR_METEOFRANCE,Serre_chevalier,1976-03-08,10,53,10,53,53
FR_METEOFRANCE,Serre_chevalier,1976-03-09,0,60,0,60,60
FR_METEOFRANCE,Serre_chevalier,1976-03-10,0,55,0,55,55
FR_METEOFRANCE,Serre_chevalier,1976-03-11,0,55,0,55,55
FR_METEOFRANCE,Serre_chevalier,1976-03-12,3,52,3,52,52
FR_METEOFRANCE,Serre_chevalier,1976-03-13,5,65,5,65,65
FR_METEOFRANCE,Serre_chevalier,1976-03-14,0,65,0,65,65
FR_METEOFRANCE,Serre_chevalier,1976-03-15,0,55,0,55,55
FR_METEOFRANCE,Serre_chevalier,1976-03-16,0,53,0,53,53
FR_METEOFRANCE,Serre_chevalier,1976-03-17,0,50,0,50,50
FR_METEOFRANCE,Serre_chevalier,1976-03-18,0,48,0,48,48
FR_METEOFRANCE,Serre_chevalier,1976-03-19,0,45,0,45,45
FR_METEOFRANCE,Serre_chevalier,1976-03-20,0,45,0,45,45
FR_METEOFRANCE,Serre_chevalier,1976-03-21,0,40,0,40,40
FR_METEOFRANCE,Serre_chevalier,1976-03-22,5,40,5,40,40
FR_METEOFRANCE,Serre_chevalier,1976-03-23,0,45,0,45,45
FR_METEOFRANCE,Serre_chevalier,1976-03-24,0,42,0,42,42
FR_METEOFRANCE,Serre_chevalier,1976-03-25,0,42,0,42,42
FR_METEOFRANCE,Serre_chevalier,1976-03-26,0,42,0,42,42
FR_METEOFRANCE,Serre_chevalier,1976-03-27,0,40,0,40,40
FR_METEOFRANCE,Serre_chevalier,1976-03-28,0,35,0,35,35
FR_METEOFRANCE,Serre_chevalier,1976-03-29,0,32,0,32,32
FR_METEOFRANCE,Serre_chevalier,1976-03-30,0,29,0,29,29
FR_METEOFRANCE,Serre_chevalier,1976-03-31,0,29,0,29,29
FR_METEOFRANCE,Serre_chevalier,1976-04-01,0,25,0,25,25
FR_METEOFRANCE,Serre_chevalier,1976-04-02,0,20,0,20,20
FR_METEOFRANCE,Serre_chevalier,1976-04-03,0,15,0,15,15
FR_METEOFRANCE,Serre_chevalier,1976-04-04,5,10,5,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-05,0,15,0,15,15
FR_METEOFRANCE,Serre_chevalier,1976-04-06,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-07,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-08,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-09,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-10,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-11,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-12,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-13,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-14,3,10,3,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-15,0,13,0,13,13
FR_METEOFRANCE,Serre_chevalier,1976-04-16,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-17,0,10,0,10,10
FR_METEOFRANCE,Serre_chevalier,1976-04-18,,8,,8,8
FR_METEOFRANCE,Serre_chevalier,1976-04-19,,,,,18
FR_METEOFRANCE,Serre_chevalier,1976-04-20,,,,,13
FR_METEOFRANCE,Serre_chevalier,1976-04-21,,,,,14
FR_METEOFRANCE,Serre_chevalier,1976-04-22,,,,,10
FR_METEOFRANCE,Serre_chevalier,1976-04-23,,,,,10
FR_METEOFRANCE,Serre_chevalier,1976-04-24,,,,,24
FR_METEOFRANCE,Serre_chevalier,1976-04-25,,,,,50
FR_METEOFRANCE,Serre_chevalier,1976-04-26,,,,,34
FR_METEOFRANCE,Serre_chevalier,1976-04-27,,,,,22
FR_METEOFRANCE,Serre_chevalier,1976-04-28,,,,,15
FR_METEOFRANCE,Serre_chevalier,1976-04-29,,,,,9
FR_METEOFRANCE,Serre_chevalier,1976-04-30,,,,,9
FR_METEOFRANCE,Serre_chevalier,1976-05-01,,,,,14
FR_METEOFRANCE,Serre_chevalier,1976-05-02,,,,,13
FR_METEOFRANCE,Serre_chevalier,1976-05-03,,,,,9
FR_METEOFRANCE,Serre_chevalier,1976-05-04,,,,,5
FR_METEOFRANCE,Serre_chevalier,1976-05-05,,,,,3
FR_METEOFRANCE,Serre_chevalier,1976-05-06,,,,,1
FR_METEOFRANCE,Serre_chevalier,1976-05-07,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-08,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-09,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-10,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-11,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-12,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-13,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-14,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-15,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-16,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-17,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-18,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-19,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-20,,,,,0
FR_METEOFRANCE,Serre_chevalier,1976-05-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-05-31,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-20,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-06-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-20,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-07-31,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-20,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-08-31,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-20,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-09-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-20,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-21,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-22,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-23,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-24,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-25,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-26,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-27,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-28,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-29,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-30,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-10-31,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-01,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-02,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-03,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-04,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-05,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-06,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-07,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-08,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-09,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-10,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-11,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-12,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-13,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-14,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-15,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-16,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-17,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-18,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-19,,,,,
FR_METEOFRANCE,Serre_chevalier,1976-11-20,,,,,49
FR_METEOFRANCE,Serre_chevalier,1976-11-21,,,,,52
FR_METEOFRANCE,Serre_chevalier,1976-11-22,,,,,51
FR_METEOFRANCE,Serre_chevalier,1976-11-23,,,,,48
FR_METEOFRANCE,Serre_chevalier,1976-11-24,,,,,46
FR_METEOFRANCE,Serre_chevalier,1976-11-25,,,,,47
FR_METEOFRANCE,Serre_chevalier,1976-11-26,,,,,45
FR_METEOFRANCE,Serre_chevalier,1976-11-27,,,,,45
FR_METEOFRANCE,Serre_chevalier,1976-11-28,,,,,44
FR_METEOFRANCE,Serre_chevalier,1976-11-29,,,,,41
FR_METEOFRANCE,Serre_chevalier,1976-11-30,,,,,42
FR_METEOFRANCE,Serre_chevalier,1976-12-01,,,,,69
FR_METEOFRANCE,Serre_chevalier,1976-12-02,,,,,109
FR_METEOFRANCE,Serre_chevalier,1976-12-03,,,,,121
FR_METEOFRANCE,Serre_chevalier,1976-12-04,,,,,115
FR_METEOFRANCE,Serre_chevalier,1976-12-05,,,,,118
FR_METEOFRANCE,Serre_chevalier,1976-12-06,,,,,120
FR_METEOFRANCE,Serre_chevalier,1976-12-07,,,,,134
FR_METEOFRANCE,Serre_chevalier,1976-12-08,,,,,136
FR_METEOFRANCE,Serre_chevalier,1976-12-09,,,,,122
FR_METEOFRANCE,Serre_chevalier,1976-12-10,,,,,114
FR_METEOFRANCE,Serre_chevalier,1976-12-11,,,,,109
FR_METEOFRANCE,Serre_chevalier,1976-12-12,0,,0,,108
FR_METEOFRANCE,Serre_chevalier,1976-12-13,0,80,0,80,80
FR_METEOFRANCE,Serre_chevalier,1976-12-14,0,80,0,80,80
FR_METEOFRANCE,Serre_chevalier,1976-12-15,0,80,0,80,80
FR_METEOFRANCE,Serre_chevalier,1976-12-16,,80,,80,80
FR_METEOFRANCE,Serre_chevalier,1976-12-17,10,,10,,96
FR_METEOFRANCE,Serre_chevalier,1976-12-18,10,90,10,90,90
FR_METEOFRANCE,Serre_chevalier,1976-12-19,0,100,0,100,100
FR_METEOFRANCE,Serre_chevalier,1976-12-20,0,100,0,100,100
FR_METEOFRANCE,Serre_chevalier,1976-12-21,0,94,0,94,94
FR_METEOFRANCE,Serre_chevalier,1976-12-22,0,90,0,90,90
FR_METEOFRANCE,Serre_chevalier,1976-12-23,0,90,0,90,90
FR_METEOFRANCE,Serre_chevalier,1976-12-24,0,86,0,86,86
FR_METEOFRANCE,Serre_chevalier,1976-12-25,0,86,0,86,86
FR_METEOFRANCE,Serre_chevalier,1976-12-26,0,86,0,86,86
FR_METEOFRANCE,Serre_chevalier,1976-12-27,0,86,0,86,86
FR_METEOFRANCE,Serre_chevalier,1976-12-28,17,86,17,86,86
FR_METEOFRANCE,Serre_chevalier,1976-12-29,0,95,0,95,95
FR_METEOFRANCE,Serre_chevalier,1976-12-30,2,95,2,95,95
FR_METEOFRANCE,Serre_chevalier,1976-12-31,35,94,35,94,94
FR_METEOFRANCE,Serre_chevalier,1977-01-01,25,130,25,130,130
FR_METEOFRANCE,Serre_chevalier,1977-01-02,5,140,5,140,140
FR_METEOFRANCE,Serre_chevalier,1977-01-03,0,136,0,136,136
FR_METEOFRANCE,Serre_chevalier,1977-01-04,0,136,0,136,136
FR_METEOFRANCE,Serre_chevalier,1977-01-05,0,128,0,128,128
FR_METEOFRANCE,Serre_chevalier,1977-01-06,0,122,0,122,122
FR_METEOFRANCE,Serre_chevalier,1977-01-07,0,122,0,122,122
FR_METEOFRANCE,Serre_chevalier,1977-01-08,0,122,0,122,122
FR_METEOFRANCE,Serre_chevalier,1977-01-09,0,120,0,120,120
FR_METEOFRANCE,Serre_chevalier,1977-01-10,4,120,4,120,120
FR_METEOFRANCE,Serre_chevalier,1977-01-11,33,128,33,128,128
FR_METEOFRANCE,Serre_chevalier,1977-01-12,0,150,0,150,150
FR_METEOFRANCE,Serre_chevalier,1977-01-13,0,143,0,143,143
FR_METEOFRANCE,Serre_chevalier,1977-01-14,12,147,12,147,147
FR_METEOFRANCE,Serre_chevalier,1977-01-15,0,150,0,150,150
FR_METEOFRANCE,Serre_chevalier,1977-01-16,0,143,0,143,143
FR_METEOFRANCE,Serre_chevalier,1977-01-17,0,140,0,140,140
FR_METEOFRANCE,Serre_chevalier,1977-01-18,0,134,0,134,134
FR_METEOFRANCE,Serre_chevalier,1977-01-19,0,131,0,131,131
FR_METEOFRANCE,Serre_chevalier,1977-01-20,0,130,0,130,130
FR_METEOFRANCE,Serre_chevalier,1977-01-21,15,130,15,130,130
FR_METEOFRANCE,Serre_chevalier,1977-01-22,45,142,45,142,142
FR_METEOFRANCE,Serre_chevalier,1977-01-23,0,180,0,180,180
FR_METEOFRANCE,Serre_chevalier,1977-01-24,0,162,0,162,162
FR_METEOFRANCE,Serre_chevalier,1977-01-25,0,158,0,158,158
FR_METEOFRANCE,Serre_chevalier,1977-01-26,0,152,0,152,152
FR_METEOFRANCE,Serre_chevalier,1977-01-27,0,148,0,148,148
FR_METEOFRANCE,Serre_chevalier,1977-01-28,43,150,43,150,150
FR_METEOFRANCE,Serre_chevalier,1977-01-29,5,177,5,177,177
FR_METEOFRANCE,Serre_chevalier,1977-01-30,0,182,0,182,182
FR_METEOFRANCE,Serre_chevalier,1977-01-31,0,177,0,177,177
FR_METEOFRANCE,Serre_chevalier,1977-02-01,0,172,0,172,172
